original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	profile_mode	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match
meda_270				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4193335	45.03989				[6.419333333333332, 45.03989166666665]	20250624111357															
meda_271				medicin_alps		Lysandre Journiac		6.41932	45.03992	Com 186			[6.419320000000001, 45.03992166666666]	20250624111521															
meda_272				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.419215	45.039886				[6.419215, 45.03988666666665]	20250624112434															
meda_273				medicin_alps		Lysandre Journiac		6.4192333	45.039906	Com 188			[6.419233333333333, 45.03990666666665]	20250624112612															
meda_274				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4192567	45.039917				[6.419256666666666, 45.0399183333333]	20250624113009															
meda_275				medicin_alps		Lysandre Journiac		6.4192567	45.039917	Com 190			[6.419256666666666, 45.0399183333333]	20250624113140															
meda_276				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.419153	45.039913				[6.419153333333333, 45.03991166666665]	20250624113944															
meda_277				medicin_alps		Lysandre Journiac		6.419152	45.039925	Com 192			[6.419151666666666, 45.03992333333333]	20250624114140															
meda_278				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.41916	45.03994				[6.41916, 45.03994]	20250624114623															
meda_279				medicin_alps		Lysandre Journiac		6.4191484	45.039963	Com 194			[6.419148333333334, 45.03996166666667]	20250624114728															
meda_280				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4190764	45.039917	Vieille bistorte 			[6.419076666666665, 45.03991666666666]	20250624121309															
meda_281				medicin_alps		Lysandre Journiac		6.4190965	45.039955	Com 216			[6.419096666666666, 45.03995499999999]	20250624121439															
meda_282				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4191184	45.039963				[6.419118333333334, 45.03996166666667]	20250624122226															
meda_283				medicin_alps		Lysandre Journiac		6.419143	45.039978	Com 218			[6.419143333333332, 45.03997666666667]	20250624122349															
meda_284				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.419085	45.03993				[6.419084999999997, 45.03992999999999]	20250624122914															
meda_285				medicin_alps		Lysandre Journiac		6.4190764	45.039913	Com 220			[6.419076666666665, 45.03991166666664]	20250624123048															
meda_286				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4190784	45.04001				[6.419078333333331, 45.0400083333333]	20250624123619															
meda_287				medicin_alps		Lysandre Journiac		6.4191165	45.04002	Com 222			[6.419116666666667, 45.04001833333334]	20250624123825															
meda_288				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4190035	45.04004				[6.419003333333334, 45.0400383333333]	20250624124408															
meda_289				medicin_alps		Lysandre Journiac		6.41905	45.040035	Com 224			[6.41905, 45.04003499999999]	20250624124546															
meda_290				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.41905	45.04004				[6.419049999999997, 45.040038333333314]	20250624125231															
meda_291				medicin_alps		Lysandre Journiac		6.419055	45.04006	Com 226			[6.419054999999999, 45.04005833333333]	20250624125416															
meda_292				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.41925	45.039944				[6.419249999999999, 45.03994499999999]	20250624130101															
meda_293				medicin_alps		Lysandre Journiac		6.4192233	45.039925	Com 228			[6.419223333333334, 45.03992499999997]	20250624130314															
meda_294				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.41906	45.04005				[6.41906, 45.04005]	20250624130918															
meda_295				medicin_alps		Lysandre Journiac		6.4190884	45.04005	Com 230			[6.419088333333331, 45.04004999999999]	20250624131107															
meda_296				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.4193335	45.039886				[6.419333333333333, 45.03988666666665]	20250624131701															
meda_297				medicin_alps		Lysandre Journiac		6.419345	45.0399	Com 232			[6.419345000000001, 45.03989999999999]	20250624131853															
meda_298				medicin_alps		Lysandre Journiac	Bistorta vivipara	6.419317	45.03996				[6.419316666666664, 45.03996]	20250624132403															
meda_299				medicin_alps		Lysandre Journiac		6.419347	45.039978	Com 234			[6.419346666666668, 45.03997666666667]	20250624132526															
meda_300				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.41934	45.03993				[6.419339999999998, 45.039928333333314]	20250624135400															
meda_301				medicin_alps		Lysandre Journiac		6.419347	45.03992	Com 294			[6.419346666666667, 45.03992166666666]	20250624135536															
meda_302				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4193335	45.039906				[6.419333333333332, 45.03990666666664]	20250624135935															
meda_303				medicin_alps		Lysandre Journiac		6.419325	45.039886	Com 292			[6.419325000000001, 45.03988833333332]	20250624140101															
meda_304				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4192333	45.039967				[6.419233333333333, 45.039965]	20250624140528															
meda_305				medicin_alps		Lysandre Journiac		6.4192333	45.039967	Com 290			[6.419233333333333, 45.039965]	20250624140641															
meda_306				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4192367	45.03992				[6.419236666666664, 45.03992166666666]	20250624141143															
meda_307				medicin_alps		Lysandre Journiac		6.4192433	45.039925	Com 288			[6.419243333333332, 45.03992333333332]	20250624141258															
meda_308				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4190884	45.040012				[6.419088333333335, 45.040011666666665]	20250624141748															
meda_309				medicin_alps		Lysandre Journiac		6.41905	45.040047	Com 286			[6.41905, 45.04004666666668]	20250624141912															
meda_310				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.41901	45.040016				[6.419009999999998, 45.040016666666666]	20250624142507															
meda_311				medicin_alps		Lysandre Journiac		6.41901	45.040016	Com 284			[6.419009999999998, 45.040016666666666]	20250624142656															
meda_312				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4190183	45.04003				[6.419018333333336, 45.04003333333333]	20250624143207															
meda_313				medicin_alps		Lysandre Journiac		6.4190183	45.04003	Com 282			[6.419018333333336, 45.04003333333333]	20250624143344															
meda_314				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.419113	45.04001				[6.419113333333334, 45.04000666666666]	20250624143928															
meda_315				medicin_alps		Lysandre Journiac		6.419113	45.04001	Com 280			[6.419113333333334, 45.04000666666666]	20250624144046															
meda_316				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4190917	45.039974				[6.419091666666662, 45.03997333333332]	20250624144552															
meda_317				medicin_alps		Lysandre Journiac		6.4190917	45.039974	Com 278			[6.419091666666662, 45.03997333333332]	20250624144742															
meda_318				medicin_alps		Lysandre Journiac	Patzkea paniculata	6.4191165	45.039932				[6.419116666666667, 45.03993333333332]	20250624145423															
meda_319				medicin_alps		Lysandre Journiac		6.4191165	45.039932	Com 276			[6.419116666666667, 45.03993333333332]	20250624145556															
meda_000336		meda_000336_01	meda_000336	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419417	45.039795				[6.419416666666665, 45.03979333333333]	20250625101819	21.2	1	mg	ml	MeOH/H2O 70										
meda_000337		meda_000337_01	meda_000337	medicin_alps		Lysandre Journiac		6.4194217	45.039852	Com 336			[6.419421666666666, 45.03985166666666]	20250625101953	20.4	1	mg	ml	MeOH/H2O 70										
meda_000338		meda_000338_01	meda_000338	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4194365	45.039845				[6.419436666666665, 45.03984333333332]	20250625102508	19.5	1	mg	ml	MeOH/H2O 70										
meda_000339		meda_000339_01	meda_000339	medicin_alps		Lysandre Journiac		6.4194	45.03984	Com 338			[6.4194, 45.03984166666668]	20250625102636	19.8	1	mg	ml	MeOH/H2O 70										
meda_000340		meda_000340_01	meda_000340	medicin_alps		Lysandre Journiac	Achillea millefolium	6.41935	45.039856				[6.419349999999997, 45.03985666666665]	20250625103240	20.9	1	mg	ml	MeOH/H2O 70										
meda_000341		meda_000341_01	meda_000341	medicin_alps		Lysandre Journiac		6.4193683	45.039833	Com 340			[6.419368333333333, 45.03983166666666]	20250625103404	18.1	1	mg	ml	MeOH/H2O 70										
meda_000342		meda_000342_01	meda_000342	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4193835	45.039864				[6.419383333333332, 45.03986499999999]	20250625103853	20.6	1	mg	ml	MeOH/H2O 70										
meda_000343		meda_000343_01	meda_000343	medicin_alps		Lysandre Journiac		6.419367	45.03986	Com 342			[6.419366666666664, 45.03986166666667]	20250625104010	19.2	1	mg	ml	MeOH/H2O 70										
meda_000344		meda_000344_01	meda_000344	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4193115	45.039886				[6.419311666666665, 45.03988499999999]	20250625104630	18.7	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000345		meda_000345_01	meda_000345	medicin_alps		Lysandre Journiac		6.4193015	45.039898	Com 344			[6.419301666666667, 45.03989666666664]	20250625104802	18.9	1	mg	ml	MeOH/H2O 70										
meda_000346		meda_000346_01	meda_000346	medicin_alps		Lysandre Journiac	Achillea millefolium	6.41933	45.039906				[6.419329999999999, 45.03990499999997]	20250625105355	21.2	1	mg	ml	MeOH/H2O 70										
meda_000347		meda_000347_01	meda_000347	medicin_alps		Lysandre Journiac		6.4193215	45.0399	Com 346			[6.419321666666666, 45.03989999999999]	20250625105534	20.7	1	mg	ml	MeOH/H2O 70										
meda_000348		meda_000348_01	meda_000348	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419255	45.039875				[6.419255000000001, 45.03987666666667]	20250625110250	18.5	1	mg	ml	MeOH/H2O 70										
meda_000349		meda_000349_01	meda_000349	medicin_alps		Lysandre Journiac		6.4192367	45.039898	Com 348			[6.419236666666666, 45.03989833333331]	20250625110417	21.6	1	mg	ml	MeOH/H2O 70										
meda_000350		meda_000350_01	meda_000350	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4192615	45.039894				[6.419261666666667, 45.03989333333335]	20250625110829	18.5	1	mg	ml	MeOH/H2O 70										
meda_000351		meda_000351_01	meda_000351	medicin_alps		Lysandre Journiac		6.41927	45.0399	Com 350			[6.419269999999998, 45.03989999999999]	20250625110948	21.8	1	mg	ml	MeOH/H2O 70										
meda_000352		meda_000352_01	meda_000352	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419175	45.03993				[6.419174999999997, 45.03992666666666]	20250625111402	19.2	1	mg	ml	MeOH/H2O 70										
meda_000353		meda_000353_01	meda_000353	medicin_alps		Lysandre Journiac		6.4191833	45.039875	Com 352			[6.419183333333332, 45.03987666666667]	20250625111516	18.5	1	mg	ml	MeOH/H2O 70										
meda_000354		meda_000354_01	meda_000354	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419153	45.039955				[6.419153333333331, 45.03995499999999]	20250625112108	21.2	1	mg	ml	MeOH/H2O 70										
meda_000355		meda_000355_01	meda_000355	medicin_alps		Lysandre Journiac		6.41913	45.039963	Com 354			[6.419129999999997, 45.03996166666667]	20250625112242	20.3	1	mg	ml	MeOH/H2O 70										
meda_000356		meda_000356_01	meda_000356	medicin_alps		Lysandre Journiac	Achillea millefolium	6.41909	45.039936				[6.41909, 45.03993500000001]	20250625113624	20.1	1	mg	ml	MeOH/H2O 70										
meda_000357		meda_000357_01	meda_000357	medicin_alps		Lysandre Journiac		6.4191184	45.03994	Com 356			[6.419118333333335, 45.03994166666664]	20250625113737	20.4	1	mg	ml	MeOH/H2O 70										
meda_000358		meda_000358_01	meda_000358	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4191284	45.039986				[6.419128333333332, 45.039985]	20250625114304	19.3	1	mg	ml	MeOH/H2O 70										
meda_000359		meda_000359_01	meda_000359	medicin_alps		Lysandre Journiac		6.4191732	45.03995	Com 358			[6.41917333333333, 45.03995166666663]	20250625114425	18.3	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000360		meda_000360_01	meda_000360	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4190583	45.040005				[6.419058333333331, 45.04000333333329]	20250625115001	19.3	1	mg	ml	MeOH/H2O 70										
meda_000361		meda_000361_01	meda_000361	medicin_alps		Lysandre Journiac		6.4190583	45.040005	Com 360			[6.419058333333331, 45.04000333333329]	20250625115115	18.9	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000362		meda_000362_01	meda_000362	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4191065	45.04				[6.419106666666666, 45.03999999999999]	20250625115607	21.8	1	mg	ml	MeOH/H2O 70										
meda_000363		meda_000363_01	meda_000363	medicin_alps		Lysandre Journiac		6.4190965	45.03999	Com 362			[6.419096666666666, 45.039988333333326]	20250625115726	20.2	1	mg	ml	MeOH/H2O 70										
meda_000364		meda_000364_01	meda_000364	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419065	45.040024				[6.419065000000002, 45.04002499999998]	20250625120251	21.1	1	mg	ml	MeOH/H2O 70										
meda_000365		meda_000365_01	meda_000365	medicin_alps		Lysandre Journiac		6.41906	45.04001	Com 364			[6.419059999999996, 45.04000833333332]	20250625120357	19.8	1	mg	ml	MeOH/H2O 70										
meda_000366		meda_000366_01	meda_000366	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419075	45.04005				[6.419074999999999, 45.04005]	20250625121018	18.6	1	mg	ml	MeOH/H2O 70										
meda_000367		meda_000367_01	meda_000367	medicin_alps		Lysandre Journiac		6.419073	45.04006	Com 366			[6.419073333333332, 45.04005999999999]	20250625121134	21.5	1	mg	ml	MeOH/H2O 70										
meda_000368		meda_000368_01	meda_000368	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419258	45.039944				[6.419258333333333, 45.03994499999999]	20250625121804	21.5	1	mg	ml	MeOH/H2O 70										
meda_000369		meda_000369_01	meda_000369	medicin_alps		Lysandre Journiac		6.419288	45.03992	Com 368			[6.419288333333332, 45.03992]	20250625121924	20.8	1	mg	ml	MeOH/H2O 70										
meda_000370		meda_000370_01	meda_000370	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4193416	45.03995				[6.419341666666666, 45.03995166666665]	20250625122553	20	1	mg	ml	MeOH/H2O 70										
meda_000371		meda_000371_01	meda_000371	medicin_alps		Lysandre Journiac		6.4193535	45.039932	Com 370			[6.419353333333334, 45.039931666666654]	20250625122815	18.7	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000372		meda_000372_01	meda_000372	medicin_alps		Lysandre Journiac	Achillea millefolium	6.4193583	45.039906				[6.419358333333332, 45.03990499999998]	20250625123500	19.6	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000373		meda_000373_01	meda_000373	medicin_alps		Lysandre Journiac		6.4193516	45.03991	Com 372			[6.419351666666668, 45.03990999999998]	20250625123621	20.9	1	mg	ml	MeOH/H2O 70	40	µl								
meda_000374		meda_000374_01	meda_000374	medicin_alps		Lysandre Journiac	Achillea millefolium	6.419355	45.039944				[6.419354999999997, 45.03994499999999]	20250625124133	20.4	1	mg	ml	MeOH/H2O 70										
meda_000375		meda_000375_01	meda_000375	medicin_alps		Lysandre Journiac		6.419355	45.039948	Com 374			[6.419354999999997, 45.03994666666665]	20250625124246	20	1	mg	ml	MeOH/H2O 70										
meda_320				medicin_alps		Lysandre Journiac	Carex sempervirens 	6.4193625	45.039806				[6.419362698379769, 45.03980535990504]	20250623120544															
meda_321				medicin_alps		Lysandre Journiac		6.4193993	45.039837	Com meda 152			[6.419399103009894, 45.03983611014543]	20250623121218															
meda_322				medicin_alps		Lysandre Journiac	Carex sempervirens 	6.419457	45.03981				[6.419456720726038, 45.03981134464948]	20250623122039															
meda_323				medicin_alps		Lysandre Journiac		6.419464	45.03982	Com 146			[6.419464044749582, 45.039821938938296]	20250623122330															
meda_324				medicin_alps		Lysandre Journiac	Carex sempervirens 	6.4191537	45.039825				[6.419153607032063, 45.0398269760644]	20250623123300															
meda_325				medicin_alps		Lysandre Journiac		6.419371	45.03983	Com 142			[6.419371343095475, 45.03983043123717]	20250623123503															
meda_326				medicin_alps		Lysandre Journiac	Carex sempervirens 	6.4194083	45.039814				[6.419408257767787, 45.0398155344748]	20250623124155															
