original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match	profile_mode	profiled_positive	profiled_negative	profiled_any	metadata_lineage_row_count	resolved_taxon_input_name	resolved_taxon_canonical	resolved_taxon_id	resolved_taxon_scientific_name	resolved_taxon_matched_name	resolved_taxon_current_name	resolved_taxon_synonym	resolved_taxon_source_id	resolved_taxon_source_title	resolved_taxon_kind	resolved_taxon_sort_score	resolved_taxon_match_type	resolved_taxon_edit_distance	resolved_taxon_classification_path	resolved_taxon_kingdom	resolved_taxon_phylum	resolved_taxon_class	resolved_taxon_order	resolved_taxon_family	resolved_taxon_genus
dbgi_003190	dbgi_003190_01_01	dbgi_003190_01	dbgi_003190	jbuf			7.1574225	46.7923			Malus floribunda Van Houtte	[7.157422729247307, 46.79230298223886]		47.5	1700	mg	µl	MeOH/H2O	120	µl	202404241651_EB_dbgi_003190_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	1	Malus floribunda Van Houtte	Malus × floribunda	9Y3S7	Malus floribunda Van Houtte	Malus × floribunda Siebold ex Van Houtte	Malus × floribunda Siebold ex Van Houtte	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Malus|Malus floribunda	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus
dbgi_003192	dbgi_003192_01_01	dbgi_003192_01	dbgi_003192	jbuf			7.1549544	46.793194			Calathea marantina (Krn.) K. Koch	[7.154954377239701, 46.79319266751566]		49.5	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003192_01_01; 202404251608_EB_dbgi_003192_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	2	Calathea marantina (Krn.) K. Koch	Calathea marantina	PG2S	Calathea marantina (Krn.) K. Koch	Calathea marantina (Willd. ex Körn.) K.Koch	Calathea marantina (Willd. ex Körn.) K.Koch	false	1	Catalogue of Life	BestMatch	9.41496	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Calathea|Calathea marantina	Plantae	Tracheophyta	Liliopsida	Zingiberales	Marantaceae	Calathea
dbgi_003194	dbgi_003194_02_01	dbgi_003194_01; dbgi_003194_02	dbgi_003194	jbuf			7.1572504	46.79245			Potentilla sterilis Garcke	[7.157250321049162, 46.79245115603111]		50; 52.5	1700	mg	µl	20x20 MeOH/H2O; MeOH/H2O	120	µl	202404241651_EB_dbgi_003194_02_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	2	Potentilla sterilis Garcke	Potentilla sterilis	4M643	Potentilla sterilis Garcke	Potentilla sterilis (L.) Garcke	Potentilla sterilis (L.) Garcke	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Potentillinae|Potentilla|Potentilla sterilis	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla
dbgi_003196	dbgi_003196_01_01	dbgi_003196_01	dbgi_003196	jbuf	Emmanuel Defossez	Waldsteinia fragarioides Tratt.	7.1572285	46.792458				[7.157228488394741, 46.79245915471189]	20240625135923	51	1000	mg	µl	MeOH/H2O	200	µl	202406251749_PMA_dbgi_003196_01_01; 202406251802_PMA_dbgi_003196_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	2	Waldsteinia fragarioides Tratt.	Waldsteinia fragarioides	5BTWX	Waldsteinia fragarioides Tratt.	Waldsteinia fragarioides (Michx.) Tratt.	Geum fragarioides (Michx.) Smedmark	true	1	Catalogue of Life	BestMatch	9.42019	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Colurieae|Geum|Geum fragarioides	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Waldsteinia
dbgi_003198	dbgi_003198_01_01	dbgi_003198_01; dbgi_003198_02	dbgi_003198	jbuf	Pierre-Marie Allard	Corydalis flexuosa Franch.	7.1564803	46.79245				[7.156480134252953, 46.79244980752219]	20240625135055	50	1000	mg	µl	MeOH/H2O; 20x20 MeOH/H2O	200	µl	202406251749_PMA_dbgi_003198_01_01; 202406251802_PMA_dbgi_003198_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	3	Corydalis flexuosa Franch.	Corydalis flexuosa	YP6L	Corydalis flexuosa Franch.	Corydalis flexuosa Franch.	Corydalis flexuosa Franch.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Fumarioideae|Corydaleae|Corydalis|Corydalis flexuosa	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis
dbgi_003199		dbgi_003199_01	dbgi_003199	jbuf			7.156448	46.79283			Luzula sylvatica Gaudin	[7.156448079705396, 46.79283017188144]		49.3	1500	mg	ml	MeOH/H2O	125	µl										false	false	false	1	Luzula sylvatica Gaudin	Luzula sylvatica	3WHKH	Luzula sylvatica Gaudin	Luzula sylvatica (Huds.) Gaudin	Luzula sylvatica (Huds.) Gaudin	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Luzula|Luzula sylvatica	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula
dbgi_003200	dbgi_003200_01_01	dbgi_003200_01	dbgi_003200	jbuf			7.1572514	46.79244			Potentilla rupestris L.	[7.157251175964047, 46.7924385421747]		50.5	1700	mg	µl	MeOH/H2O	120	µl	202404241651_EB_dbgi_003200_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	1	Potentilla rupestris L.	Potentilla rupestris	4M5YG	Potentilla rupestris L.	Potentilla rupestris L.	Drymocallis rupestris (L.) Soják	true	1	Catalogue of Life	BestMatch	9.42295	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Drymocallis|Drymocallis rupestris	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla
dbgi_003202	dbgi_003202_01_01	dbgi_003202_01	dbgi_003202	jbuf			7.1550136	46.79317			Pyrrosia niphoboloides M.G. Price	[7.155013326293258, 46.79317196626885]		50.1	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003202_01_01; 202404251608_EB_dbgi_003202_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	2	Pyrrosia niphoboloides M.G. Price	Pyrrosia niphoboloides	4QW96	Pyrrosia niphoboloides M.G. Price	Pyrrosia niphoboloides (Luerss.) M.G.Price	Pyrrosia niphoboloides (Luerss.) M.G.Price	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Platycerioideae|Pyrrosia|Pyrrosia niphoboloides	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pyrrosia
dbgi_003203	dbgi_003203_01_01	dbgi_003203_01	dbgi_003203	jbuf			7.1565213	46.7928			Hypericum maculatum Crantz subsp. maculatum	[7.156521504078592, 46.792799202740895]		48.8	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_003203_01_01; 20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_003203_01_01	1	µl	20250319_PMA_C18_DDA_pos; 20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False	both	true	true	true	2	Hypericum maculatum Crantz subsp. maculatum	Hypericum maculatum subsp. maculatum	CQMDS	Hypericum maculatum Crantz subsp. maculatum	Hypericum maculatum subsp. maculatum	Hypericum maculatum subsp. maculatum	false	1	Catalogue of Life	BestMatch	9.56311	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericeae|Hypericum|Hypericum maculatum|Hypericum maculatum maculatum	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum
dbgi_003205		dbgi_003205_01	dbgi_003205	jbuf			7.156512	46.792824			Cardamine trifolia L.	[7.1565117807156, 46.7928237401322]		51.1	1500	mg	ml	MeOH/H2O	125	µl										false	false	false	1	Cardamine trifolia L.	Cardamine trifolia	R4P7	Cardamine trifolia L.	Cardamine trifolia L.	Cardamine trifolia L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Cardamineae|Cardamine|Cardamine trifolia	Plantae	Tracheophyta	Magnoliopsida	Capparales	Brassicaceae	Cardamine
dbgi_003206	dbgi_003206_01_01	dbgi_003206_01	dbgi_003206	jbuf			7.1572547	46.792446			Potentilla recta L.	[7.157254901342188, 46.79244698751288]		51.2	1700	mg	µl	MeOH/H2O	120	µl	202404241651_EB_dbgi_003206_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	1	Potentilla recta L.	Potentilla recta	4M5WP	Potentilla recta L.	Potentilla recta L.	Potentilla recta L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Potentillinae|Potentilla|Potentilla recta	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla
dbgi_003207		dbgi_003207_01	dbgi_003207	jbuf		Teucrium chamaedrys L.	7.1564484	46.79304				[7.156448154226364, 46.79303983517568]		49.8	1500	mg	µl	MeOH/H2O	125	µl										false	false	false	1	Teucrium chamaedrys L.	Teucrium chamaedrys	55XDR	Teucrium chamaedrys L.	Teucrium chamaedrys L.	Teucrium chamaedrys L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Teucrieae|Teucrium|Teucrium chamaedrys	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Teucrium
dbgi_003208	dbgi_003208_01_01; dbgi_003208_02_01	dbgi_003208_01; dbgi_003208_02	dbgi_003208	jbuf			7.155866	46.792686			Erythroxylum coca Lam var. coca	[7.155866109653513, 46.79268665776386]		52	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_dbgi_003208_01_01; 202404241731_EB_dbgi_003208_02_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	2	Erythroxylum coca Lam var. coca	Erythroxylum coca	3BFSN	Erythroxylum coca Lam var. coca	Erythroxylum coca Lam.	Erythroxylum coca Lam.	false	1	Catalogue of Life	BestMatch	8.63917	PartialExact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Erythroxylaceae|Erythroxylum|Erythroxylum coca	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Erythroxylaceae	Erythroxylum
dbgi_003210	dbgi_003210_02_01	dbgi_003210_01; dbgi_003210_02	dbgi_003210	jbuf			7.1573434	46.79242			Prunus tomentosa Murray	[7.157343344485351, 46.7924201320588]		50; 49.3	1700	mg	µl	20x20 MeOH/H2O; MeOH/H2O	120	µl	202404241651_EB_dbgi_003210_02_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	2	Prunus tomentosa Murray	Prunus tomentosa	4N99T	Prunus tomentosa Murray	Prunus tomentosa Thunb.	Prunus tomentosa Thunb.	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Amygdaleae|Prunus|Prunus tomentosa	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus
dbgi_003212	dbgi_003212_01_01	dbgi_003212_01; dbgi_003212_02	dbgi_003212	jbuf			7.1550093	46.79319			Rhipsalis cassutha Gaertn.	[7.155009394315592, 46.79319100142699]		51.8; 49.4	1700; 1500	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003212_01_01; 202404251608_EB_dbgi_003212_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	3	Rhipsalis cassutha Gaertn.	Rhipsalis cassytha	9ZJ3K	Rhipsalis cassutha Gaertn.	Rhipsalis cassytha Gaertn.	Rhipsalis baccifera subsp. baccifera	true	1	Catalogue of Life	BestMatch	9.40036	Fuzzy	1	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Rhipsalideae|Rhipsalis|Rhipsalis baccifera|Rhipsalis baccifera baccifera	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Rhipsalis
dbgi_003214	dbgi_003214_01_01	dbgi_003214_01; dbgi_003214_02	dbgi_003214	jbuf	Emmanuel Defossez	Hyoscyamus niger L.	7.15671	46.792603				[7.156710004666341, 46.79260288725841]	20240625141853	50	1000	mg	µl	MeOH/H2O; 20x20 MeOH/H2O	200	µl	202406251749_PMA_dbgi_003214_01_01; 202406251802_PMA_dbgi_003214_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	3	Hyoscyamus niger L.	Hyoscyamus niger	3NM3P	Hyoscyamus niger L.	Hyoscyamus niger L.	Hyoscyamus niger L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Hyoscyameae|Hyoscyaminae|Hyoscyamus|Hyoscyamus niger	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Hyoscyamus
dbgi_003216	dbgi_003216_01_01	dbgi_003216_01	dbgi_003216	jbuf			7.1564727	46.792862			Alchemilla fissa Gnther et Schummel	[7.156472639708599, 46.79286084999739]		52	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_003216_01_01; 20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_003216_01_01	1	µl	20250319_PMA_C18_DDA_pos; 20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False	both	true	true	true	2	Alchemilla fissa Gnther et Schummel	Alchemilla fissa	BHN9	Alchemilla fissa Gnther et Schummel	Alchemilla fissa Günther & Schummel	Alchemilla fissa Günther & Schummel	false	1	Catalogue of Life	BestMatch	9.41496	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Alchemilla|Alchemilla fissa	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Alchemilla
dbgi_003217	dbgi_003217_01_01	dbgi_003217_01	dbgi_003217	jbuf			7.1548934	46.793194			aaunknown	[7.154893162560398, 46.79319249181063]		52.1	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003217_01_01; 202404251608_EB_dbgi_003217_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	2																				
dbgi_003218		dbgi_003218_01	dbgi_003218	jbuf			7.1565285	46.792744			aaunknown	[7.156528344358995, 46.792742906162886]		52.3	1500	mg	ml	MeOH/H2O	125	µl										false	false	false	1																				
dbgi_003219	dbgi_003219_01_01	dbgi_003219_01	dbgi_003219	jbuf			7.156426	46.792706			Stachys recta L. subsp. recta	[7.156425909196928, 46.79270529995346]		51.4	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_003219_01_01; 20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_003219_01_01	1	µl	20250319_PMA_C18_DDA_pos; 20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False	both	true	true	true	2	Stachys recta L. subsp. recta	Stachys recta subsp. recta	7KRLN	Stachys recta L. subsp. recta	Stachys recta subsp. recta	Stachys recta subsp. recta	false	1	Catalogue of Life	BestMatch	9.56311	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Stachydeae|Stachys|Stachys recta|Stachys recta recta	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys
dbgi_003220		dbgi_003220_01	dbgi_003220	jbuf		aaunknown	7.1563516	46.793068				[7.15635167719759, 46.79306805257527]		48.8	1500	mg	µl	MeOH/H2O	125	µl										false	false	false	1																				
dbgi_003221		dbgi_003221_01	dbgi_003221	jbuf		Taraxacum officinale aggr.	7.1563315	46.79307				[7.156331316852695, 46.79307056059545]		48.9	1500	mg	µl	MeOH/H2O	125	µl										false	false	false	1	Taraxacum officinale aggr.	Taraxacum officinale	54VX8	Taraxacum officinale aggr.	Taraxacum officinale Weber ex F.H.Wigg.	Taraxacum officinale Weber ex F.H.Wigg.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Taraxacum|Taraxacum officinale	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum
dbgi_003222	dbgi_003222_01_01	dbgi_003222_01	dbgi_003222	jbuf			7.156488	46.792892			Cardamine trifolia L.	[7.156487866515433, 46.7928935146406]		51.4	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_003222_01_01; 20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_003222_01_01	1	µl	20250319_PMA_C18_DDA_pos; 20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False	both	true	true	true	2	Cardamine trifolia L.	Cardamine trifolia	R4P7	Cardamine trifolia L.	Cardamine trifolia L.	Cardamine trifolia L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Cardamineae|Cardamine|Cardamine trifolia	Plantae	Tracheophyta	Magnoliopsida	Capparales	Brassicaceae	Cardamine
dbgi_003223	dbgi_003223_01_01	dbgi_003223_01	dbgi_003223	jbuf	Emmanuel Defossez	Rosa glauca Pourr.	7.1572824	46.79245				[7.157282359168712, 46.79245134690538]	20240625140558	50	1000	mg	µl	MeOH/H2O	200	µl	202406251749_PMA_dbgi_003223_01_01; 202406251802_PMA_dbgi_003223_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos; 100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False	both	true	true	true	2	Rosa glauca Pourr.	Rosa glauca	4TDB4	Rosa glauca Pourr.	Rosa glauca Pourr.	Rosa glauca Pourr.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Roseae|Rosa|Rosa glauca	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa
dbgi_003224	dbgi_003224_01_02; dbgi_003224_02_01	dbgi_003224_01; dbgi_003224_02	dbgi_003224	jbuf			7.1550336	46.793175			Brugmansia x insignis (Rodr.) Lockwood	[7.155033424655827, 46.79317523991856]		50.5; 49.5	1700	mg	µl	MeOH/H2O	120	µl	202404241731_EB_dbgi_003224_01_02; 202404241731_EB_dbgi_003224_02_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False	positive	true	false	true	3	Brugmansia x insignis (Rodr.) Lockwood	Brugmansia insignis	NFD2	Brugmansia x insignis (Rodr.) Lockwood	Brugmansia insignis (Barb.Rodr.) Lockwood ex R.E.Schult.	Brugmansia insignis (Barb.Rodr.) Lockwood ex R.E.Schult.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Datureae|Brugmansia|Brugmansia insignis	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Brugmansia
dbgi_003228		dbgi_003228_01	dbgi_003228	jbn	Mazzarine Laboureau	Hieracium_peletierianum_Merat	6.934633	47.000023				[6.934632582766836, 47.00002318125834]	20240722082457	20.1	1	mg	ml	MeOH/H2O												false	false	false	1	Hieracium_peletierianum_Merat	Hieracium peleterianum	3LRYX	Hieracium_peletierianum_Merat	Hieracium peleterianum Mérat	Pilosella peleteriana subsp. peleteriana	true	1	Catalogue of Life	BestMatch	9.40036	Fuzzy	1	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Hieraciinae|Pilosella|Pilosella peleteriana|Pilosella peleteriana peleteriana	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium
dbgi_003229		dbgi_003229_01	dbgi_003229	jbn	Mazzarine Laboureau	Dianthus_sylvestris_Wulfen	6.9347253	47.000027				[6.934725178626299, 47.00002559630966]	20240717144802	18.3	1	mg	ml	MeOH/H2O												false	false	false	1	Dianthus_sylvestris_Wulfen	Dianthus sylvestris	35B5V	Dianthus_sylvestris_Wulfen	Dianthus sylvestris Wulfen	Dianthus sylvestris Wulfen	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus sylvestris	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus
dbgi_003230		dbgi_003230_01	dbgi_003230	jbn	Mazzarine Laboureau	Phuopsis_stylosa_Trin_Benth_and_bD_Jacks	6.9349313	46.999966				[6.934931416011126, 46.99996580421144]	20240724120721	18	1	mg	ml	MeOH/H2O												false	false	false	1	Phuopsis_stylosa_Trin_Benth_and_bD_Jacks	Phuopsis stylosa	6VDFH	Phuopsis_stylosa_Trin_Benth_and_bD_Jacks	Phuopsis stylosa (Trin.) G.Nicholson	Phuopsis stylosa (Trin.) G.Nicholson	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Phuopsis|Phuopsis stylosa	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Phuopsis
dbgi_003231		dbgi_003231_01	dbgi_003231	jbn	Mazzarine Laboureau	Telekia_speciosa_Schreb_Baumg	6.934935	47.000015				[6.934934866110486, 47.00001694395125]	20240724123649	21	1	mg	ml	MeOH/H2O												false	false	false	1	Telekia_speciosa_Schreb_Baumg	Telekia speciosa	555RG	Telekia_speciosa_Schreb_Baumg	Telekia speciosa (Schreb.) Baumg.	Telekia speciosa (Schreb.) Baumg.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Telekia|Telekia speciosa	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Telekia
dbgi_003232		dbgi_003232_01	dbgi_003232	jbn	Mazzarine Laboureau	Paradisea_liliastrum_L_BertoL	6.9347186	47.000046				[6.934718398536344, 47.0000472239643]	20240722110650	18	1	mg	ml	MeOH/H2O												false	false	false	1	Paradisea_liliastrum_L_BertoL	Paradisea liliastrum	4CTNB	Paradisea_liliastrum_L_BertoL	Paradisea liliastrum (L.) Bertol.	Paradisea liliastrum (L.) Bertol.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Paradisea|Paradisea liliastrum	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Paradisea
dbgi_003233		dbgi_003233_01	dbgi_003233	jbn	Mazzarine Laboureau	Artemisia_absinthium_L	6.9346657	46.99998				[6.934665646720214, 46.99997970173893]	20240723082327	20.1	1	mg	ml	MeOH/H2O												false	false	false	1	Artemisia_absinthium_L	Artemisia absinthium	GVZC	Artemisia_absinthium_L	Artemisia absinthium L.	Artemisia absinthium L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia
dbgi_003234		dbgi_003234_01	dbgi_003234	jbn	Mazzarine Laboureau	Iberis_saxatilis_L	6.934681	47.00006				[6.934680991226452, 47.00006075235496]	20240722104833	19.2	1	mg	ml	MeOH/H2O												false	false	false	1	Iberis_saxatilis_L	Iberis saxatilis	3P7CL	Iberis_saxatilis_L	Iberis saxatilis L.	Iberis saxatilis L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Iberideae|Iberis|Iberis saxatilis	Plantae	Tracheophyta	Magnoliopsida	Capparales	Brassicaceae	Iberis
