filename,extension,localisation_in_sciex_os_project,sample_id,attribute_species,sample_type,user_created,id,date_created,collector_fullname,observation_subject,inat_upload,is_wild,species_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,raw_date,rack,plate_position,comment,genus,family,ncbi_taxonomy_id,ionization_mode,file_type,injection,container_id,normalized_date,date_parse_status,filename_date_token
20261703_Mazz_Sample_drog_000410_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000410_01,drog_000410,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74475,2026-01-29T15:12:44.164Z,Emmanuel Defossez,Fruit,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.164Z,2,F9,plate 2,Krameria,Krameriaceae,66688,positive,sample,1,drog_000410_01,2026-01-29T15:12:44.164000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000409_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000409_01,drog_000409,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74476,2026-01-29T15:12:44.218Z,Emmanuel Defossez,Fruit,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.218Z,2,G7,plate 2,Krameria,Krameriaceae,66688,positive,sample,1,drog_000409_01,2026-01-29T15:12:44.218000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000408_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000408_01,drog_000408,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74758,2026-01-29T15:12:55.885Z,Emmanuel Defossez,Stems,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000408_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000408_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000408_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000408_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:55.885Z,2,B6,plate 2,Krameria,Krameriaceae,66688,positive,sample,1,drog_000408_01,2026-01-29T15:12:55.885000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000398_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000398_01,drog_000398,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74759,2026-01-29T15:12:55.917Z,Emmanuel Defossez,Stems,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:55.917Z,1,D1,plate 1,Krameria,Krameriaceae,66688,positive,sample,1,drog_000398_01,2026-01-29T15:12:55.917000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000380_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000380_01,drog_000380,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74473,2026-01-29T15:12:44.048Z,Emmanuel Defossez,Fruit,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.048Z,1,G2,plate 1,Krameria,Krameriaceae,66688,positive,sample,1,drog_000380_01,2026-01-29T15:12:44.048000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000346_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000346_01,drog_000346,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74757,2026-01-29T15:12:55.850Z,Emmanuel Defossez,Stems,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:55.850Z,1,D8,plate 1,Krameria,Krameriaceae,66688,positive,sample,1,drog_000346_01,2026-01-29T15:12:55.850000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000316_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000316_01,drog_000316,Krameria lappaceajuniperus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74754,2026-01-29T15:12:55.734Z,Emmanuel Defossez,Fruit,true,true,Krameria lappaceaJuniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:55.734Z,1,G7,plate 3,Krameria,Krameriaceae,66688,positive,sample,1,drog_000316_01,2026-01-29T15:12:55.734000+00:00,valid,20261803
20261703_Mazz_Sample_drog_000019_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000019_01,drog_000019,Artemisia absinthium,sample,053e0368-4ed8-4569-a070-81a22ad13957,74495,2026-01-29T15:12:45.000Z,Emmanuel Defossez,Flower,true,false,Artemisia_absinthium_L,false,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_01.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_02.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_03.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_04.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.000Z,2,E4,plate 2,Artemisia,Asteraceae,72332,positive,sample,1,drog_000019_01,2026-01-29T15:12:45+00:00,valid,20261703
20261603_Mazz_Sample_drog_000562_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000562_01,drog_000562,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74411,2026-01-29T15:12:41.988Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000562_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.988Z,1,E4,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000562_01,2026-01-29T15:12:41.988000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000555_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000555_01,drog_000555,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74392,2026-01-29T15:12:41.118Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000555_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000555_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000555_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000555_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.118Z,1,F11,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000555_01,2026-01-29T15:12:41.118000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000544_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000544_01,drog_000544,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74386,2026-01-29T15:12:40.750Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000544_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.750Z,1,D2,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000544_01,2026-01-29T15:12:40.750000+00:00,valid,20261603
20261703_Mazz_Sample_drog_000539_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000539_01,drog_000539,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74385,2026-01-29T15:12:40.701Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000539_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000539_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000539_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000539_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.701Z,2,E9,plate 2,Senna,Fabaceae,72402,positive,sample,1,drog_000539_01,2026-01-29T15:12:40.701000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000529_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000529_01,drog_000529,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74387,2026-01-29T15:12:40.794Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000529_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000529_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000529_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000529_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.794Z,1,B12,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000529_01,2026-01-29T15:12:40.794000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000508_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000508_01,drog_000508,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74390,2026-01-29T15:12:40.975Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000508_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.975Z,1,F2,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000508_01,2026-01-29T15:12:40.975000+00:00,valid,20261603
20261703_Mazz_Sample_drog_000461_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000461_01,drog_000461,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74391,2026-01-29T15:12:41.044Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000461_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000461_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000461_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000461_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.044Z,2,C2,plate 2,Senna,Fabaceae,72402,positive,sample,1,drog_000461_01,2026-01-29T15:12:41.044000+00:00,valid,20261703
20261903_Mazz_Sample_drog_000460_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000460_01,drog_000460,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74395,2026-01-29T15:12:41.348Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000460_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000460_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000460_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000460_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.348Z,2,A6,plate 4,Senna,Fabaceae,72402,positive,sample,1,drog_000460_01,2026-01-29T15:12:41.348000+00:00,valid,20261903
20261803_Mazz_Sample_drog_000458_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000458_01,drog_000458,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74408,2026-01-29T15:12:41.883Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000458_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.883Z,1,G3,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000458_01,2026-01-29T15:12:41.883000+00:00,valid,20261803
20261603_Mazz_Sample_drog_000454_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000454_01,drog_000454,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74404,2026-01-29T15:12:41.730Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000454_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000454_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000454_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000454_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.730Z,1,B6,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000454_01,2026-01-29T15:12:41.730000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000445_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000445_01,drog_000445,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74394,2026-01-29T15:12:41.283Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000445_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000445_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000445_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000445_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.283Z,1,H12,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000445_01,2026-01-29T15:12:41.283000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000444_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000444_01,drog_000444,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74389,2026-01-29T15:12:40.921Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000444_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000444_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000444_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000444_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.921Z,1,B2,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000444_01,2026-01-29T15:12:40.921000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000442_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000442_01,drog_000442,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74407,2026-01-29T15:12:41.833Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000442_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.833Z,1,F9,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000442_01,2026-01-29T15:12:41.833000+00:00,valid,20261803
20261803_Mazz_Sample_drog_000439_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000439_01,drog_000439,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74403,2026-01-29T15:12:41.676Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000439_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.676Z,1,F8,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000439_01,2026-01-29T15:12:41.676000+00:00,valid,20261803
20261803_Mazz_Sample_drog_000435_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000435_01,drog_000435,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74406,2026-01-29T15:12:41.789Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000435_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000435_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000435_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000435_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.789Z,1,H6,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000435_01,2026-01-29T15:12:41.789000+00:00,valid,20261803
20261803_Mazz_Sample_drog_000433_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000433_01,drog_000433,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74396,2026-01-29T15:12:41.396Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000433_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.396Z,1,F6,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000433_01,2026-01-29T15:12:41.396000+00:00,valid,20261803
20261903_Mazz_Sample_drog_000419_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000419_01,drog_000419,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74388,2026-01-29T15:12:40.853Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000419_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000419_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000419_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000419_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.853Z,2,D2,plate 4,Senna,Fabaceae,72402,positive,sample,1,drog_000419_01,2026-01-29T15:12:40.853000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000416_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000416_01,drog_000416,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74405,2026-01-29T15:12:41.758Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000416_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000416_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000416_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000416_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.758Z,2,A4,plate 4,Senna,Fabaceae,72402,positive,sample,1,drog_000416_01,2026-01-29T15:12:41.758000+00:00,valid,20261903
20261603_Mazz_Sample_drog_000414_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000414_01,drog_000414,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74410,2026-01-29T15:12:41.955Z,Emmanuel Defossez,Fruit,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000414_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.955Z,1,D5,plate 1,Senna,Fabaceae,72402,positive,sample,1,drog_000414_01,2026-01-29T15:12:41.955000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000412_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000412_01,drog_000412,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74400,2026-01-29T15:12:41.564Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000412_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.564Z,1,G1,plate 3,Senna,Fabaceae,72402,positive,sample,1,drog_000412_01,2026-01-29T15:12:41.564000+00:00,valid,20261803
20261703_Mazz_Sample_drog_000402_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000402_01,drog_000402,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74397,2026-01-29T15:12:41.434Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000402_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000402_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000402_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000402_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.434Z,2,H3,plate 2,Senna,Fabaceae,72402,positive,sample,1,drog_000402_01,2026-01-29T15:12:41.434000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000400_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000400_01,drog_000400,Senna alexandrina,sample,053e0368-4ed8-4569-a070-81a22ad13957,74399,2026-01-29T15:12:41.520Z,Emmanuel Defossez,Leaf,true,false,Senna alexandrina,true,DCIM/droguier_jbn/Senna alexandrina_drog_000400_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000400_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000400_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000400_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:41.520Z,2,D4,plate 2,Senna,Fabaceae,72402,positive,sample,1,drog_000400_01,2026-01-29T15:12:41.520000+00:00,valid,20261703
